cliente_id,zona_id,region,tipo_zona,poblacion_zona,edad,sexo,estado_civil,num_lineas,tipo_plan,tipo_dispositivo,ingreso_estimado,antiguedad_meses,descuento_activo
C000247,Z18,Sur,urbana_premium,56342,28.0,M,Soltero/a,2,Premium,Gama media,,67.0,0
C000248,Z15,Oeste,suburbana,62939,42.0,M,Casado/a,2,Contrato,Gama media,1549.0,8.0,0
C000249,Z13,Este,suburbana,37333,51.0,F,Casado/a,2,Premium,Gama media,2402.0,28.0,0
C000250,Z15,Oeste,suburbana,62939,26.0,M,Soltero/a,2,Contrato,Gama alta,3934.0,38.0,0
C000251,Z20,Oeste,suburbana,46953,38.0,M,Soltero/a,1,Prepago,Gama media,2010.0,36.0,0
C000252,Z27,Norte,suburbana,42704,37.0,F,Casado/a,3,Premium,Gama baja,1996.0,41.0,0
C000253,Z15,Oeste,suburbana,62939,45.0,F,Casado/a,3,Prepago,Gama alta,2780.0,26.0,0
C000254,Z09,Norte,urbana_premium,102625,36.0,F,Casado/a,5,Contrato,Gama media,1792.0,26.0,0
C000255,Z09,Norte,urbana_premium,102625,29.0,M,Soltero/a,2,Contrato,Gama alta,4941.0,49.0,1
C000256,Z25,Oeste,rural,11763,60.0,M,Casado/a,3,Contrato,Gama media,2906.0,42.0,1
C000257,Z26,Oeste,urbana_premium,107159,30.0,F,Soltero/a,2,Premium,Gama alta,5332.0,6.0,0
C000258,Z04,Centro,suburbana,55457,36.0,M,Soltero/a,2,Contrato,Gama media,3221.0,46.0,1
C000259,Z04,Centro,suburbana,55457,21.0,M,Soltero/a,1,Contrato,Gama alta,2212.0,26.0,0
C000260,Z18,Sur,urbana_premium,56342,27.0,M,Soltero/a,2,Prepago,Gama media,2489.0,35.0,0
C000261,Z05,Este,urbana_premium,94471,42.0,F,Soltero/a,2,Premium,Gama media,4642.0,12.0,0
C000262,Z26,Oeste,urbana_premium,107159,40.0,?,Divorciado/a,3,Premium,Gama media,4917.0,50.0,1
C000263,Z10,Este,suburbana,27514,47.0,F,n/a,1,Contrato,Gama media,2017.0,104.0,0
C000264,Z05,Este,urbana_premium,94471,43.0,M,Soltero/a,2,Premium,Gama media,2471.0,14.0,1
C000265,Z29,Oeste,urbana_premium,67334,61.0,M,Soltero/a,3,Premium,Gama media,3802.0,59.0,0
C000266,Z05,Este,urbana_premium,94471,27.0,F,Soltero/a,3,Premium,Gama media,4015.0,55.0,0
C000267,Z09,Norte,urbana_premium,102625,18.0,F,Soltero/a,3,Contrato,Gama media,5309.0,13.0,0
C000268,Z05,Este,urbana_premium,94471,23.0,F,Soltero/a,3,Premium,Gama media,4826.0,28.0,0
C000269,Z05,Este,urbana_premium,94471,28.0,F,Soltero/a,3,Premium,Gama alta,3722.0,30.0,0
C000270,Z02,Oeste,suburbana,46400,28.0,M,Soltero/a,2,Prepago,Gama media,4283.0,26.0,0
C000271,Z03,Sur,rural,16530,46.0,M,Soltero/a,1,Prepago,Gama media,2054.0,39.0,0
C000272,Z99,Este,urbana_premium,94471,51.0,M,Soltero/a,2,Premium,Gama alta,3436.0,18.0,0
C000273,Z03,Sur,rural,16530,63.0,M,Casado/a,4,Prepago,Gama media,3124.0,23.0,1
C000274,Z18,Sur,urbana_premium,56342,42.0,F,Soltero/a,2,Prepago,Gama media,5352.0,48.0,0
C000275,Z22,Este,suburbana,53534,66.0,F,Soltero/a,1,Prepago,Gama alta,4206.0,5.0,0
C000276,Z13,Este,suburbana,37333,36.0,M,Soltero/a,2,Premium,Gama media,2799.0,53.0,1
C000277,Z10,Este,suburbana,27514,20.0,M,Soltero/a,1,Contrato,Gama media,3057.0,13.0,0
C000278,Z16,Este,urbana_premium,72683,49.0,F,Divorciado/a,3,Premium,Gama media,2826.0,55.0,0
C000279,Z28,Sur,urbana_premium,64486,18.0,F,Soltero/a,2,Premium,Gama alta,5245.0,24.0,1
C000280,Z27,Norte,suburbana,42704,31.0,M,Soltero/a,1,Premium,Gama media,2424.0,22.0,0
C000281,Z02,Oeste,suburbana,46400,46.0,M,Soltero/a,2,Contrato,Gama alta,1482.0,26.0,0
C000282,Z05,Este,urbana_premium,94471,35.0,M,Soltero/a,3,Prepago,Gama media,3280.0,31.0,0
C000283,Z09,Norte,urbana_premium,102625,34.0,M,Soltero/a,3,Premium,Gama media,2837.0,26.0,1
C000284,Z09,Norte,urbana_premium,102625,22.0,M,Soltero/a,2,Premium,Gama media,1484.0,26.0,0
C000285,Z18,Sur,urbana_premium,56342,36.0,F,Casado/a,5,Premium,Gama alta,3132.0,51.0,1
C000286,Z15,Oeste,suburbana,62939,52.0,M,Casado/a,2,Premium,Gama baja,3920.0,17.0,0
C000287,Z02,Oeste,suburbana,46400,40.0,F,Soltero/a,2,Contrato,Gama media,3445.0,42.0,0
C000288,Z13,Este,suburbana,37333,30.0,M,Soltero/a,1,Prepago,Gama media,3443.0,20.0,0
C000289,Z17,Sur,suburbana,56619,25.0,M,Soltero/a,1,Premium,Gama alta,4910.0,52.0,0
C000290,Z04,Centro,suburbana,55457,30.0,M,Soltero/a,1,Premium,Gama alta,2434.0,17.0,0
C000291,Z26,Oeste,urbana_premium,107159,41.0,F,Soltero/a,2,Premium,Gama media,2563.0,,0
C000292,Z03,Sur,rural,16530,49.0,F,Divorciado/a,1,Premium,Gama media,2760.0,12.0,1
C000293,Z29,Oeste,urbana_premium,67334,26.0,M,Soltero/a,2,Premium,Gama media,4337.0,25.0,0
C000294,Z04,Centro,suburbana,55457,18.0,F,Soltero/a,1,Prepago,Gama media,1914.0,37.0,0
C000295,Z27,Norte,suburbana,42704,45.0,F,Casado/a,2,Prepago,Gama media,2803.0,23.0,0
C000296,Z28,Sur,urbana_premium,64486,25.0,M,Soltero/a,3,Contrato,Gama media,4621.0,67.0,0
C000297,Z30,Centro,suburbana,33966,48.0,F,Soltero/a,2,Contrato,Gama media,3282.0,19.0,0
C000298,Z26,Oeste,urbana_premium,107159,27.0,F,Soltero/a,3,Premium,Gama alta,4945.0,43.0,0
C000299,Z26,Oeste,urbana_premium,107159,24.0,M,Soltero/a,3,Premium,Gama alta,3025.0,20.0,1
C000300,Z20,Oeste,suburbana,46953,42.0,F,Soltero/a,2,Premium,Gama alta,1814.0,68.0,0
C000301,Z26,Oeste,urbana_premium,107159,64.0,F,Soltero/a,2,Contrato,Gama media,2780.0,54.0,0
C000302,Z05,Este,urbana_premium,94471,45.0,F,Casado/a,4,Premium,Gama alta,5180.0,41.0,0
C000303,Z17,Sur,suburbana,56619,42.0,M,Soltero/a,1,Premium,Gama alta,4283.0,33.0,0
C000304,Z16,Este,urbana_premium,72683,40.0,F,Divorciado/a,3,Premium,Gama baja,3610.0,29.0,0
C000305,Z27,Norte,suburbana,42704,19.0,M,Casado/a,2,Prepago,Gama alta,5061.0,38.0,0
C000306,Z16,Este,urbana_premium,72683,23.0,F,Soltero/a,3,Contrato,Gama media,3617.0,49.0,0
C000307,Z13,Este,suburbana,37333,18.0,F,Soltero/a,1,Contrato,Gama media,2492.0,8.0,0
C000308,Z99,Oeste,suburbana,46953,61.0,M,Casado/a,1,Prepago,Gama media,1819.0,33.0,0
C000309,Z09,Norte,urbana_premium,102625,54.0,F,Casado/a,2,Premium,Gama media,3728.0,14.0,0
C000310,Z05,Este,urbana_premium,94471,41.0,F,Soltero/a,3,Premium,Gama alta,5548.0,40.0,0
C000311,Z16,Este,urbana_premium,72683,,F,Divorciado/a,2,Premium,Gama alta,5967.0,40.0,1
C000312,Z15,Oeste,suburbana,62939,21.0,F,Soltero/a,1,Contrato,Gama media,4334.0,9.0,0
C000313,Z09,Norte,urbana_premium,102625,33.0,F,Soltero/a,3,Prepago,Gama media,4559.0,12.0,0
C000314,Z12,Norte,rural,11707,67.0,M,Casado/a,4,Prepago,Gama alta,4060.0,21.0,0
C000315,Z12,Norte,rural,11707,47.0,F,Soltero/a,1,Prepago,Gama media,1654.0,14.0,0
C000316,Z10,Este,suburbana,27514,33.0,F,Soltero/a,1,Contrato,Gama alta,4513.0,7.0,0
C000317,Z13,Este,suburbana,37333,19.0,X,Soltero/a,2,Premium,Gama alta,3289.0,13.0,0
C000318,Z22,Este,suburbana,53534,57.0,F,Casado/a,4,Premium,Gama alta,3209.0,58.0,0
C000319,Z09,Norte,urbana_premium,102625,35.0,F,Soltero/a,3,Premium,Gama alta,2326.0,39.0,1
C000320,Z29,Oeste,urbana_premium,67334,18.0,M,Soltero/a,2,Prepago,Gama alta,4313.0,31.0,1
C000321,Z28,Sur,urbana_premium,64486,25.0,M,Soltero/a,3,Premium,Gama alta,5733.0,32.0,1
C000322,Z16,Este,urbana_premium,72683,21.0,F,Soltero/a,2,Premium,Gama baja,1817.0,23.0,1
C000323,Z11,Oeste,suburbana,41163,38.0,M,Casado/a,1,Prepago,Gama media,3938.0,9.0,0
C000324,Z17,Sur,suburbana,56619,42.0,M,Soltero/a,1,Prepago,Gama baja,1340.0,26.0,1
C000325,Z27,Norte,suburbana,42704,34.0,M,Soltero/a,1,Prepago,Gama media,1815.0,5.0,1
C000326,Z20,Oeste,suburbana,46953,49.0,F,Divorciado/a,2,Prepago,Gama alta,2884.0,23.0,0
C000327,Z26,Oeste,urbana_premium,107159,37.0,M,Casado/a,2,Premium,Gama alta,6660.0,21.0,1
C000328,Z17,Sur,suburbana,56619,53.0,M,Casado/a,4,Contrato,Gama baja,2850.0,12.0,0
C000329,Z20,Oeste,suburbana,46953,36.0,M,Soltero/a,2,Premium,Gama media,3514.0,45.0,0
C000330,Z09,Norte,urbana_premium,102625,73.0,M,Casado/a,3,Premium,Gama media,2784.0,26.0,0
C000331,Z24,Centro,rural,12558,38.0,M,Casado/a,1,Prepago,Gama media,2169.0,106.0,1
C000332,Z07,Centro,rural,15473,34.0,M,Soltero/a,2,Prepago,Gama media,2277.0,38.0,0
C000333,Z22,Este,suburbana,53534,28.0,F,Soltero/a,2,Premium,Gama alta,5272.0,55.0,0
C000334,Z27,Norte,suburbana,42704,37.0,M,Casado/a,3,Prepago,Gama baja,2295.0,50.0,0
C000335,Z05,Este,urbana_premium,94471,18.0,M,Soltero/a,3,Premium,Gama alta,3039.0,18.0,0
C000336,Z19,Este,rural,12655,49.0,F,Casado/a,1,Prepago,Gama alta,3384.0,29.0,0
C000337,Z04,Centro,suburbana,55457,18.0,M,Soltero/a,2,Premium,Gama alta,2734.0,33.0,0
C000338,Z23,Norte,rural,20553,47.0,M,Soltero/a,2,Premium,Gama media,2415.0,15.0,1
C000339,Z04,Centro,suburbana,55457,24.0,M,Soltero/a,2,Premium,Gama media,3471.0,54.0,0
C000340,Z29,Oeste,urbana_premium,67334,31.0,M,Soltero/a,3,Premium,Gama media,3063.0,29.0,0
C000341,Z05,Este,urbana_premium,94471,43.0,F,Casado/a,4,Contrato,Gama media,1866.0,18.0,0
C000342,Z29,Oeste,urbana_premium,67334,64.0,F,Casado/a,5,Prepago,Gama media,5576.0,12.0,0
C000343,Z26,Oeste,urbana_premium,107159,23.0,M,Soltero/a,2,Premium,Gama media,3986.0,82.0,1
C000344,Z18,Sur,urbana_premium,56342,34.0,F,Casado/a,3,Premium,Gama alta,2448.0,37.0,1
C000345,Z26,Oeste,urbana_premium,107159,27.0,F,Soltero/a,2,Prepago,Gama media,5026.0,35.0,0
C000346,Z26,Oeste,urbana_premium,107159,26.0,M,Soltero/a,3,Premium,Gama media,7733.0,,1
C000347,Z29,Oeste,urbana_premium,67334,27.0,F,Soltero/a,3,Contrato,Gama baja,5810.0,27.0,0
C000348,Z09,Norte,urbana_premium,102625,46.0,F,Soltero/a,2,Premium,Gama alta,7929.0,23.0,0
C000349,Z18,Sur,urbana_premium,56342,30.0,F,Casado/a,2,Premium,Gama media,2491.0,20.0,0
C000350,Z04,Centro,suburbana,55457,67.0,F,Divorciado/a,2,Premium,Gama media,3253.0,28.0,1
C000351,Z19,Este,rural,12655,50.0,M,Soltero/a,2,Prepago,Gama media,,64.0,0
C000352,Z05,Este,urbana_premium,94471,24.0,F,Soltero/a,2,Premium,Gama media,3674.0,69.0,0
C000353,Z18,Sur,urbana_premium,56342,32.0,F,Soltero/a,2,Premium,Gama media,3413.0,42.0,1
C000354,Z18,Sur,urbana_premium,56342,26.0,F,Soltero/a,2,Premium,Gama media,1359.0,39.0,0
C000355,Z16,Este,urbana_premium,72683,46.0,M,Casado/a,3,Premium,Gama media,6921.0,15.0,0
C000356,Z17,Sur,suburbana,56619,20.0,M,Soltero/a,2,Prepago,Gama media,1693.0,40.0,0
C000357,Z26,Oeste,urbana_premium,107159,20.0,M,Soltero/a,2,Premium,Gama alta,5252.0,40.0,1
C000358,Z26,Oeste,urbana_premium,107159,29.0,F,Casado/a,4,Prepago,Gama media,3842.0,36.0,1
C000359,Z16,Este,urbana_premium,72683,44.0,F,Casado/a,3,Premium,Gama media,3787.0,18.0,1
C000360,Z18,Sur,urbana_premium,56342,51.0,F,Soltero/a,3,Premium,Gama alta,3562.0,85.0,0
C000361,Z29,Oeste,urbana_premium,67334,53.0,M,Soltero/a,3,Premium,Gama alta,4104.0,33.0,1
C000362,Z05,Este,urbana_premium,94471,42.0,M,Casado/a,3,Premium,Gama alta,4790.0,19.0,0
C000363,Z05,Este,urbana_premium,94471,35.0,M,Casado/a,4,Premium,Gama media,5341.0,31.0,1
C000364,Z04,Centro,suburbana,55457,50.0,M,Casado/a,1,Prepago,Gama media,2852.0,17.0,1
C000365,Z21,Centro,rural,19103,31.0,F,Soltero/a,2,Prepago,Gama media,1522.0,27.0,0
C000366,Z15,Oeste,suburbana,62939,18.0,F,Soltero/a,1,Premium,Gama media,1932.0,35.0,0
C000367,Z26,Oeste,urbana_premium,107159,41.0,F,Soltero/a,3,Premium,Gama alta,5506.0,49.0,0
C000368,Z22,Este,suburbana,53534,28.0,F,Soltero/a,1,Prepago,Gama media,2711.0,14.0,0
C000369,Z11,Oeste,suburbana,41163,39.0,M,Casado/a,1,Premium,Gama media,2083.0,31.0,0
C000370,Z28,Sur,urbana_premium,64486,37.0,F,Casado/a,5,Premium,Gama media,2952.0,31.0,1
C000371,Z26,Oeste,urbana_premium,107159,39.0,F,Soltero/a,3,Contrato,Gama media,3704.0,17.0,1
C000372,Z09,Norte,urbana_premium,102625,47.0,F,Casado/a,3,Contrato,Gama media,2443.0,67.0,1
C000373,Z12,Norte,rural,11707,55.0,F,Soltero/a,2,Premium,Gama media,2296.0,31.0,0
C000374,Z10,Este,suburbana,27514,42.0,M,Soltero/a,1,Contrato,Gama media,4622.0,55.0,1
C000375,Z05,Este,urbana_premium,94471,31.0,M,Casado/a,5,Premium,Gama media,3672.0,40.0,0
C000376,Z05,Este,urbana_premium,94471,37.0,F,Soltero/a,2,Premium,Gama media,2062.0,50.0,0
C000377,Z29,Oeste,urbana_premium,67334,29.0,F,Soltero/a,3,Premium,Gama alta,5186.0,29.0,0
C000378,Z15,Oeste,suburbana,62939,38.0,F,Soltero/a,2,Contrato,Gama alta,4397.0,48.0,1
C000379,Z13,Este,suburbana,37333,71.0,M,Soltero/a,2,Premium,Gama alta,4478.0,33.0,0
C000380,Z24,Centro,rural,12558,47.0,F,Soltero/a,2,Prepago,Gama media,2370.0,12.0,1
C000381,Z17,Sur,suburbana,56619,45.0,M,desconocido,2,Premium,Gama alta,6741.0,19.0,0
C000382,Z29,Oeste,urbana_premium,67334,28.0,F,Soltero/a,2,Premium,Gama alta,4952.0,18.0,0
C000383,Z26,Oeste,urbana_premium,107159,48.0,M,Casado/a,2,Premium,Gama alta,10899.0,46.0,1
C000384,Z16,Este,urbana_premium,72683,45.0,F,Casado/a,3,Premium,Gama alta,6143.0,21.0,0
C000385,Z13,Este,suburbana,37333,49.0,M,Casado/a,2,Contrato,Gama alta,4535.0,36.0,0
C000386,Z30,Centro,suburbana,33966,43.0,M,Casado/a,1,Prepago,Gama media,2397.0,53.0,0
C000387,Z23,Norte,rural,20553,57.0,M,Casado/a,1,Prepago,Gama media,1666.0,7.0,1
C000388,Z29,Oeste,urbana_premium,67334,51.0,NA,Soltero/a,3,Contrato,Gama alta,3986.0,21.0,1
C000389,Z05,Este,urbana_premium,94471,39.0,F,Soltero/a,2,Contrato,Gama baja,3578.0,9.0,0
C000390,Z27,Norte,suburbana,42704,39.0,F,Casado/a,3,Contrato,Gama media,2470.0,18.0,0
C000391,Z20,Oeste,suburbana,46953,51.0,F,Soltero/a,2,Contrato,Gama media,2848.0,10.0,0
C000392,Z05,Este,urbana_premium,94471,25.0,F,Soltero/a,3,Prepago,Gama media,3571.0,67.0,0
C000393,Z18,Sur,urbana_premium,56342,27.0,F,Casado/a,2,Contrato,Gama media,3059.0,20.0,0
C000394,Z22,Este,suburbana,53534,39.0,M,Soltero/a,1,Contrato,Gama media,3752.0,78.0,0
C000395,Z01,Centro,rural,16625,24.0,F,Soltero/a,2,Prepago,Gama baja,1785.0,36.0,0
C000396,Z15,Oeste,suburbana,62939,50.0,F,Casado/a,3,Prepago,Gama alta,2936.0,37.0,0
C000397,Z26,Oeste,urbana_premium,107159,24.0,F,Soltero/a,2,Premium,Gama media,2502.0,17.0,1
C000398,Z09,Norte,urbana_premium,102625,30.0,M,Soltero/a,3,Contrato,Gama media,3964.0,17.0,1
C000399,Z15,Oeste,suburbana,62939,37.0,M,Soltero/a,2,Prepago,Gama media,3199.0,21.0,1
C000400,Z15,Oeste,suburbana,62939,40.0,M,n/a,1,Prepago,Gama media,2129.0,37.0,0
C000401,Z09,Norte,urbana_premium,102625,32.0,F,Soltero/a,3,Contrato,Gama alta,3923.0,4.0,0
C000402,Z28,Sur,urbana_premium,64486,35.0,F,Casado/a,5,Premium,Gama baja,3699.0,5.0,0
C000403,Z26,Oeste,urbana_premium,107159,35.0,F,Soltero/a,3,Premium,Gama media,3258.0,33.0,1
C000404,Z05,Este,urbana_premium,94471,31.0,M,Soltero/a,3,Premium,Gama alta,3268.0,12.0,1
C000405,Z30,Centro,suburbana,33966,31.0,F,Soltero/a,2,Prepago,Gama alta,3487.0,32.0,1
C000406,Z28,Sur,urbana_premium,64486,49.0,M,Casado/a,3,Premium,Gama media,,69.0,0
C000407,Z09,Norte,urbana_premium,102625,18.0,M,Soltero/a,2,Premium,Gama alta,,22.0,0
C000408,Z27,Norte,suburbana,42704,38.0,F,Divorciado/a,1,Premium,Gama media,2074.0,49.0,1
C000409,Z04,Centro,suburbana,55457,34.0,M,Soltero/a,2,Premium,Gama media,,43.0,1
C000410,Z30,Centro,suburbana,33966,45.0,M,Casado/a,2,Premium,Gama media,2404.0,12.0,1
C000411,Z21,Centro,rural,19103,28.0,M,Soltero/a,2,Prepago,Gama alta,2371.0,4.0,0
C000412,Z20,Oeste,suburbana,46953,34.0,M,Soltero/a,2,Prepago,Gama media,3275.0,25.0,0
C000413,Z04,Centro,suburbana,55457,39.0,F,Casado/a,1,Prepago,Gama media,1971.0,69.0,0
C000414,Z28,Sur,urbana_premium,64486,49.0,F,Divorciado/a,3,Premium,Gama alta,4711.0,34.0,0
C000415,Z02,Oeste,suburbana,46400,44.0,F,Casado/a,4,Premium,Gama media,6355.0,68.0,0
C000416,Z09,Norte,urbana_premium,102625,22.0,F,Soltero/a,2,Premium,Gama media,4063.0,89.0,0
C000417,Z05,Este,urbana_premium,94471,30.0,M,Casado/a,2,Contrato,Gama media,2825.0,33.0,0
C000418,Z26,Oeste,urbana_premium,107159,47.0,M,Casado/a,3,Premium,Gama baja,3456.0,57.0,0
C000419,Z06,Sur,rural,19752,31.0,F,Soltero/a,2,Prepago,Gama baja,2073.0,9.0,0
C000420,Z28,Sur,urbana_premium,64486,35.0,M,Casado/a,3,Prepago,Gama alta,3030.0,42.0,1
C000421,Z21,Centro,rural,19103,45.0,F,Soltero/a,2,Contrato,Gama alta,2990.0,53.0,0
C000422,Z02,Oeste,suburbana,46400,35.0,M,Casado/a,1,Prepago,Gama baja,1575.0,22.0,0
C000423,Z01,Centro,rural,16625,77.0,F,Divorciado/a,2,Contrato,Gama media,2554.0,24.0,0
C000424,Z03,Sur,rural,16530,40.0,F,Soltero/a,1,Premium,Gama media,3647.0,59.0,0
C000425,Z18,Sur,urbana_premium,56342,41.0,F,Soltero/a,3,Premium,Gama alta,5879.0,27.0,0
C000426,Z26,Oeste,urbana_premium,107159,27.0,F,Soltero/a,2,Premium,Gama media,5478.0,41.0,0
C000427,Z09,Norte,urbana_premium,102625,42.0,F,Soltero/a,2,Premium,Gama alta,3038.0,34.0,0
C000428,Z27,Norte,suburbana,42704,50.0,M,Casado/a,2,Premium,Gama alta,4965.0,84.0,1
C000429,Z03,Sur,rural,16530,38.0,F,Casado/a,3,Prepago,Gama media,2639.0,42.0,1
C000430,Z26,Oeste,urbana_premium,107159,35.0,F,Casado/a,5,Premium,Gama alta,6299.0,33.0,0
C000431,Z29,Oeste,urbana_premium,67334,,F,Soltero/a,2,Prepago,Gama alta,5589.0,28.0,0
C000432,Z26,Oeste,urbana_premium,107159,22.0,F,Soltero/a,3,Premium,Gama media,4273.0,17.0,0
C000433,Z22,Este,suburbana,53534,52.0,M,Casado/a,2,Premium,Gama media,2736.0,64.0,1
C000434,Z27,Norte,suburbana,42704,33.0,M,Casado/a,3,Contrato,Gama alta,6819.0,36.0,1
C000435,Z02,Oeste,suburbana,46400,18.0,F,Soltero/a,1,Contrato,Gama media,1599.0,20.0,1
C000436,Z07,Centro,rural,15473,66.0,M,Soltero/a,1,Contrato,Gama media,2185.0,37.0,0
C000437,Z05,Este,urbana_premium,94471,,F,Soltero/a,3,Prepago,Gama media,2340.0,42.0,0
C000438,Z16,Este,urbana_premium,72683,33.0,F,Soltero/a,3,Premium,Gama alta,3988.0,38.0,0
C000439,Z25,Oeste,rural,11763,65.0,F,Casado/a,1,Premium,Gama media,2630.0,42.0,0
C000440,Z20,Oeste,suburbana,46953,38.0,M,Soltero/a,2,Prepago,Gama media,,7.0,1
C000441,Z27,Norte,suburbana,42704,38.0,M,Casado/a,4,Premium,Gama media,2444.0,45.0,1
C000442,Z05,Este,urbana_premium,94471,21.0,F,Soltero/a,3,Premium,Gama media,2411.0,44.0,0
C000443,Z24,Centro,rural,12558,25.0,F,Soltero/a,1,Premium,Gama media,2719.0,61.0,0
C000444,Z06,Sur,rural,19752,43.0,F,Casado/a,4,Contrato,Gama baja,1972.0,48.0,1
C000445,Z09,Norte,urbana_premium,102625,40.0,M,Soltero/a,3,Contrato,Gama media,4437.0,20.0,0
C000446,Z22,Este,suburbana,53534,44.0,M,Soltero/a,2,Prepago,Gama media,2482.0,34.0,0
C000447,Z30,Centro,suburbana,33966,34.0,F,Soltero/a,1,Prepago,Gama media,3250.0,34.0,0
C000448,Z19,Este,rural,12655,45.0,F,Casado/a,2,Contrato,Gama media,3007.0,43.0,1
C000449,Z03,Sur,rural,16530,23.0,F,Soltero/a,2,Premium,Gama media,2745.0,28.0,0
C000450,Z19,Este,rural,12655,51.0,F,Casado/a,3,Prepago,Gama media,2499.0,,0
C000451,Z02,Oeste,suburbana,46400,42.0,F,Casado/a,4,Prepago,Gama media,2875.0,55.0,0
C000452,Z28,Sur,urbana_premium,64486,60.0,F,Divorciado/a,2,Contrato,Gama alta,4523.0,29.0,1
C000453,Z22,Este,suburbana,53534,40.0,F,Casado/a,3,Contrato,Gama media,2414.0,29.0,0
C000454,Z05,Este,urbana_premium,94471,25.0,F,Soltero/a,3,Premium,Gama alta,3574.0,20.0,0
C000455,Z04,Centro,suburbana,55457,39.0,F,Divorciado/a,2,Premium,Gama media,3365.0,57.0,0
C000456,Z06,Sur,rural,19752,41.0,M,Soltero/a,2,Prepago,Gama media,3976.0,25.0,0
C000457,Z99,Centro,suburbana,33966,45.0,F,Soltero/a,2,Premium,Gama media,2406.0,30.0,1
C000458,Z15,Oeste,suburbana,62939,40.0,F,Casado/a,2,Contrato,Gama media,2187.0,28.0,0
C000459,Z26,Oeste,urbana_premium,107159,21.0,F,Soltero/a,3,Premium,Gama baja,4229.0,21.0,1
C000460,Z20,Oeste,suburbana,46953,20.0,M,Soltero/a,1,Premium,Gama media,4548.0,56.0,1
C000461,Z18,Sur,urbana_premium,56342,39.0,M,Soltero/a,3,Contrato,Gama alta,5085.0,40.0,0
C000462,Z05,Este,urbana_premium,94471,53.0,F,Casado/a,4,Contrato,Gama media,3857.0,30.0,0
C000463,Z29,Oeste,urbana_premium,67334,37.0,F,Casado/a,2,Premium,Gama baja,5878.0,29.0,0
C000464,Z09,Norte,urbana_premium,102625,46.0,M,Casado/a,2,Premium,Gama media,2031.0,42.0,0
C000465,Z18,Sur,urbana_premium,56342,48.0,M,Soltero/a,3,Premium,Gama alta,5453.0,,0
C000466,Z22,Este,suburbana,53534,43.0,F,Soltero/a,2,Prepago,Gama media,2671.0,68.0,0
C000467,Z20,Oeste,suburbana,46953,30.0,F,Casado/a,1,Contrato,Gama alta,3716.0,70.0,0
C000468,Z29,Oeste,urbana_premium,67334,38.0,M,Soltero/a,2,Premium,Gama alta,5447.0,21.0,1
C000469,Z05,Este,urbana_premium,94471,50.0,M,Casado/a,2,Prepago,Gama alta,4096.0,19.0,0
C000470,Z16,Este,urbana_premium,72683,42.0,M,Casado/a,2,Premium,Gama media,3923.0,62.0,1
C000471,Z14,Norte,rural,13074,54.0,M,Casado/a,3,Prepago,Gama alta,2024.0,18.0,0
C000472,Z16,Este,urbana_premium,72683,30.0,M,Soltero/a,2,Premium,Gama alta,6919.0,48.0,0
C000473,Z05,Este,urbana_premium,94471,34.0,F,Soltero/a,3,Premium,Gama alta,4318.0,47.0,0
C000474,Z05,Este,urbana_premium,94471,35.0,F,Soltero/a,2,Contrato,Gama alta,4137.0,19.0,0
C000475,Z09,Norte,urbana_premium,102625,35.0,M,Casado/a,4,Premium,Gama alta,6492.0,34.0,1
C000476,Z09,Norte,urbana_premium,102625,50.0,M,Casado/a,5,Premium,Gama media,3210.0,15.0,0
C000477,Z15,Oeste,suburbana,62939,18.0,F,Soltero/a,1,Premium,Gama media,2731.0,43.0,0
C000478,Z19,Este,rural,12655,45.0,M,Casado/a,4,Contrato,Gama media,3223.0,35.0,1
C000479,Z20,Oeste,suburbana,46953,39.0,F,Soltero/a,1,Prepago,Gama alta,5547.0,30.0,0
C000480,Z15,Oeste,suburbana,62939,24.0,M,Soltero/a,2,Prepago,Gama media,3028.0,21.0,0
C000481,Z14,Norte,rural,13074,53.0,F,Casado/a,3,Contrato,Gama media,2658.0,5.0,0
C000482,Z08,Sur,rural,17023,36.0,F,Casado/a,4,Contrato,Gama media,1331.0,57.0,0
C000483,Z18,Sur,urbana_premium,56342,32.0,M,Casado/a,5,Premium,Gama alta,5996.0,20.0,1
C000484,Z10,Este,suburbana,27514,62.0,F,Casado/a,1,Premium,Gama baja,2040.0,38.0,0
C000485,Z02,Oeste,suburbana,46400,52.0,F,Casado/a,1,Premium,Gama alta,2468.0,28.0,1
C000486,Z15,Oeste,suburbana,62939,47.0,M,Soltero/a,1,Premium,Gama alta,3184.0,28.0,1
C000487,Z16,Este,urbana_premium,72683,41.0,F,Casado/a,5,Premium,Gama media,3050.0,44.0,0
C000488,Z09,Norte,urbana_premium,102625,34.0,M,Soltero/a,3,Prepago,Gama media,1941.0,70.0,0
C000489,Z18,Sur,urbana_premium,56342,,M,Divorciado/a,3,Premium,Gama media,2484.0,9.0,0
C000490,Z18,Sur,urbana_premium,56342,46.0,F,Casado/a,3,Contrato,Gama media,3962.0,28.0,1
C000491,Z22,Este,suburbana,53534,31.0,M,Soltero/a,2,Premium,Gama media,5033.0,50.0,1
C000492,Z20,Oeste,suburbana,46953,23.0,M,Soltero/a,2,Prepago,Gama alta,4893.0,13.0,1
C000493,Z20,Oeste,suburbana,46953,47.0,M,Divorciado/a,1,Premium,Gama media,3407.0,72.0,1
