cliente_id,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Promedio de importe_total,Promedio de antiguedad_meses
C000358,urbana_premium,0,35.925925925925924,Prepago,"38420,00","5772,54","360,00"
C000359,urbana_premium,0,35.51724137931034,Premium,"37870,00","17812,14","180,00"
C000360,urbana_premium,0,34.44444444444444,Premium,"35620,00","21700,17","850,00"
C000361,urbana_premium,0,34.78260869565217,Premium,"41040,00","15658,03","330,00"
C000362,urbana_premium,0,33.1578947368421,Premium,"47900,00","21162,89","190,00"
C000363,urbana_premium,0,36.96969696969697,Premium,"53410,00","19696,20","310,00"
C000364,suburbana,0,36.5625,Prepago,"28520,00","1756,09","170,00"
C000365,rural,1,31.875,Prepago,"15220,00","4926,92","270,00"
C000366,suburbana,0,34.61538461538461,Premium,"19320,00","7499,86","350,00"
C000367,urbana_premium,0,37.74193548387097,Premium,"55060,00","19723,58","490,00"
C000368,suburbana,0,36.94444444444444,Prepago,"27110,00","2555,62","140,00"
C000369,suburbana,0,32.857142857142854,Premium,"20830,00","6436,17","310,00"
C000370,urbana_premium,0,34.583333333333336,Premium,"29520,00","24380,91","310,00"
C000371,urbana_premium,0,40.625,Contrato,"37040,00","10281,37","170,00"
C000372,urbana_premium,0,35.18518518518518,Contrato,"24430,00","9250,75","670,00"
C000373,rural,1,29.09090909090909,Premium,"22960,00","14057,80","310,00"
C000374,suburbana,0,35.333333333333336,Contrato,"46220,00","3869,17","550,00"
C000375,urbana_premium,0,32,Premium,"36720,00","21260,87","400,00"
C000376,urbana_premium,1,31.666666666666668,Premium,"20620,00","15753,50","500,00"
C000377,urbana_premium,0,36.8,Premium,"51860,00","19825,47","290,00"
C000378,suburbana,0,32.7027027027027,Contrato,"43970,00","6793,86","480,00"
C000379,suburbana,0,34.1025641025641,Premium,"44780,00","14230,80","330,00"
C000380,rural,0,35.4,Prepago,"23700,00","3454,11","120,00"
C000381,suburbana,1,28.571428571428573,Premium,"67410,00","16095,38","190,00"
C000382,urbana_premium,0,33.84615384615385,Premium,"49520,00","16013,81","180,00"
C000383,urbana_premium,0,36.94444444444444,Premium,"108990,00","11675,06","460,00"
C000384,urbana_premium,0,33.333333333333336,Premium,"61430,00","22321,31","210,00"
C000385,suburbana,0,30.555555555555557,Contrato,"45350,00","9397,94","360,00"
C000386,suburbana,1,34.23076923076923,Prepago,"23970,00","2524,76","530,00"
C000387,rural,1,38.333333333333336,Prepago,"16660,00","1783,91","70,00"
C000388,urbana_premium,0,36.31578947368421,Contrato,"39860,00","12443,71","210,00"
C000389,urbana_premium,0,33.04347826086956,Contrato,"35780,00","9092,59","90,00"
C000390,suburbana,1,34.57142857142857,Contrato,"24700,00","10820,90","180,00"
C000391,suburbana,0,36.15384615384615,Contrato,"28480,00","9312,03","100,00"
C000392,urbana_premium,0,32.333333333333336,Prepago,"35710,00","6936,12","670,00"
C000393,urbana_premium,0,35.6,Contrato,"30590,00","7549,64","200,00"
C000394,suburbana,0,34.48275862068966,Contrato,"37520,00","5452,14","780,00"
C000395,rural,0,33.035714285714285,Prepago,"17850,00","4661,33","360,00"
C000396,suburbana,0,38.275862068965516,Prepago,"29360,00","3737,16","370,00"
C000397,urbana_premium,0,36.25,Premium,"25020,00","13918,92","170,00"
C000398,urbana_premium,0,30.454545454545453,Contrato,"39640,00","11846,54","170,00"
C000399,suburbana,1,29.23076923076923,Prepago,"31990,00","4676,44","210,00"
C000400,suburbana,1,33.333333333333336,Prepago,"21290,00","1731,86","370,00"
C000401,urbana_premium,1,34,Contrato,"39230,00","10839,72","40,00"
C000402,urbana_premium,0,35,Premium,"36990,00","38682,33","50,00"
C000403,urbana_premium,0,34,Premium,"32580,00","18210,72","330,00"
C000404,urbana_premium,1,30,Premium,"32680,00","20805,00","120,00"
C000405,suburbana,1,23.333333333333332,Prepago,"34870,00","4563,25","320,00"
C000406,urbana_premium,0,35.26315789473684,Premium,,"19889,88","690,00"
C000407,urbana_premium,0,37.36842105263158,Premium,,"13093,27","220,00"
C000408,suburbana,0,35.333333333333336,Premium,"20740,00","6392,09","490,00"
C000409,suburbana,0,31.071428571428573,Premium,,"12905,40","430,00"
C000410,suburbana,0,34.48275862068966,Premium,"24040,00","12921,63","120,00"
C000411,rural,0,33.81818181818182,Prepago,"23710,00","4416,06","40,00"
C000412,suburbana,0,36.45161290322581,Prepago,"32750,00","3252,82","250,00"
C000413,suburbana,0,36.21621621621622,Prepago,"19710,00","2661,68","690,00"
C000414,urbana_premium,0,37,Premium,"47110,00","25336,31","340,00"
C000415,suburbana,0,36.31578947368421,Premium,"63550,00","29254,21","680,00"
C000416,urbana_premium,0,34.13793103448276,Premium,"40630,00","16500,08","890,00"
C000417,urbana_premium,0,39.142857142857146,Contrato,"28250,00","8408,83","330,00"
C000418,urbana_premium,0,36.92307692307692,Premium,"34560,00","20861,97","570,00"
C000419,rural,1,26.363636363636363,Prepago,"20730,00","3283,90","90,00"
C000420,urbana_premium,0,37.05882352941177,Prepago,"30300,00","6034,49","420,00"
C000421,rural,0,33.02325581395349,Contrato,"29900,00","7286,60","530,00"
C000422,suburbana,0,36.285714285714285,Prepago,"15750,00","2521,06","220,00"
C000423,rural,1,37.5,Contrato,"25540,00","10552,80","240,00"
C000424,rural,0,34.130434782608695,Premium,"36470,00","6716,92","590,00"
C000425,urbana_premium,0,35.925925925925924,Premium,"58790,00","19528,49","270,00"
C000426,urbana_premium,1,36.666666666666664,Premium,"54780,00","14516,29","410,00"
C000427,urbana_premium,0,38.888888888888886,Premium,"30380,00","16406,61","340,00"
C000428,suburbana,0,32.77777777777778,Premium,"49650,00","10484,19","840,00"
C000429,rural,0,35.18518518518518,Prepago,"26390,00","5034,12","420,00"
C000430,urbana_premium,0,34.8,Premium,"62990,00","30270,16","330,00"
C000431,urbana_premium,0,34.81481481481482,Prepago,"55890,00","4012,53","280,00"
C000432,urbana_premium,0,40,Premium,"42730,00","25590,19","170,00"
C000433,suburbana,0,32.35294117647059,Premium,"27360,00","10893,49","640,00"
C000434,suburbana,0,35.833333333333336,Contrato,"68190,00","9473,66","360,00"
C000435,suburbana,0,34.44444444444444,Contrato,"15990,00","3906,46","200,00"
C000436,rural,1,30.88235294117647,Contrato,"21850,00","5071,81","370,00"
C000437,urbana_premium,0,35.333333333333336,Prepago,"23400,00","7244,97","420,00"
C000438,urbana_premium,0,33.142857142857146,Premium,"39880,00","19718,92","380,00"
C000439,rural,0,33.85964912280702,Premium,"26300,00","7509,97","420,00"
C000440,suburbana,0,34.375,Prepago,,"3600,16","70,00"
C000441,suburbana,0,33.529411764705884,Premium,"24440,00","28724,74","450,00"
C000442,urbana_premium,0,36.666666666666664,Premium,"24110,00","22252,47","440,00"
C000443,rural,0,33.57142857142857,Premium,"27190,00","8117,78","610,00"
C000444,rural,1,30.526315789473685,Contrato,"19720,00","16646,65","480,00"
C000445,urbana_premium,1,41.81818181818182,Contrato,"44370,00","7445,54","200,00"
C000446,suburbana,0,35.27777777777778,Prepago,"24820,00","4567,74","340,00"
C000447,suburbana,0,33.63636363636363,Prepago,"32500,00","2243,53","340,00"
C000448,rural,0,34.166666666666664,Contrato,"30070,00","7406,16","430,00"
C000449,rural,0,34.285714285714285,Premium,"27450,00","16037,28","280,00"
C000450,rural,1,34.883720930232556,Prepago,"24990,00","5242,81",
C000451,suburbana,1,34.285714285714285,Prepago,"28750,00","10159,00","550,00"
C000452,urbana_premium,0,35.806451612903224,Contrato,"45230,00","7982,72","290,00"
C000453,suburbana,1,34.44444444444444,Contrato,"24140,00","13614,90","290,00"
C000454,urbana_premium,1,34.44444444444444,Premium,"35740,00","22884,17","200,00"
C000455,suburbana,1,30.384615384615383,Premium,"33650,00","11124,32","570,00"
C000456,rural,0,33.44827586206897,Prepago,"39760,00","4586,86","250,00"
C000457,suburbana,0,32.22222222222222,Premium,"24060,00","9883,53","300,00"
C000458,suburbana,0,34.24242424242424,Contrato,"21870,00","7646,86","280,00"
C000459,urbana_premium,0,35.78947368421053,Premium,"42290,00","19231,83","210,00"
C000460,suburbana,0,34.72222222222222,Premium,"45480,00","5238,61","560,00"
C000461,urbana_premium,0,33.75,Contrato,"50850,00","14029,28","400,00"
C000462,urbana_premium,0,34.13793103448276,Contrato,"38570,00","16890,14","300,00"
C000463,urbana_premium,0,38.148148148148145,Premium,"58780,00","15091,38","290,00"
C000464,urbana_premium,0,34.44444444444444,Premium,"20310,00","11696,83","420,00"
C000465,urbana_premium,0,35.714285714285715,Premium,"54530,00","14782,31",
C000466,suburbana,0,33.888888888888886,Prepago,"26710,00","4649,81","680,00"
C000467,suburbana,0,35.333333333333336,Contrato,"37160,00","4588,74","700,00"
C000468,urbana_premium,0,35.625,Premium,"54470,00","14806,44","210,00"
C000469,urbana_premium,0,31.904761904761905,Prepago,"40960,00","5349,14","190,00"
C000470,urbana_premium,0,35.2,Premium,"39230,00","11639,53","620,00"
C000471,rural,1,32.10526315789474,Prepago,"20240,00","7032,65","180,00"
C000472,urbana_premium,0,33.58974358974359,Premium,"69190,00","16932,59","480,00"
C000473,urbana_premium,0,35.23809523809524,Premium,"43180,00","25504,26","470,00"
C000474,urbana_premium,0,34.34782608695652,Contrato,"41370,00","7992,22","190,00"
C000475,urbana_premium,0,38.23529411764706,Premium,"64920,00","24581,15","340,00"
C000476,urbana_premium,1,25,Premium,"32100,00","39037,43","150,00"
C000477,suburbana,0,35.55555555555556,Premium,"27310,00","6118,91","430,00"
C000478,rural,1,31.666666666666668,Contrato,"32230,00","13716,00","350,00"
C000479,suburbana,0,35,Prepago,"55470,00","2858,39","300,00"
C000480,suburbana,1,33.2,Prepago,"30280,00","3871,26","210,00"
C000481,rural,0,34.90196078431372,Contrato,"26580,00","9048,69","50,00"
C000482,rural,0,33.898305084745765,Contrato,"13310,00","15131,16","570,00"
C000483,urbana_premium,0,33.93939393939394,Premium,"59960,00","26384,48","200,00"
C000484,suburbana,0,30.666666666666668,Premium,"20400,00","5052,33","380,00"
C000485,suburbana,0,32.758620689655174,Premium,"24680,00","5523,33","280,00"
C000486,suburbana,0,34.86486486486486,Premium,"31840,00","7090,54","280,00"
C000487,urbana_premium,0,38.57142857142857,Premium,"30500,00","27146,89","440,00"
C000488,urbana_premium,0,35.51724137931034,Prepago,"19410,00","5883,00","700,00"
C000489,urbana_premium,0,33.1578947368421,Premium,"24840,00","17942,03","90,00"
C000490,urbana_premium,0,35,Contrato,"39620,00","11481,06","280,00"
C000491,suburbana,0,35.714285714285715,Premium,"50330,00","11953,94","500,00"
C000492,suburbana,1,31.904761904761905,Prepago,"48930,00","4023,03","130,00"
C000493,suburbana,0,33.225806451612904,Premium,"34070,00","7261,23","720,00"
C000494,suburbana,0,36.06060606060606,Premium,"31490,00","34601,68","170,00"
C000495,urbana_premium,0,36.53846153846154,Premium,"50600,00","13873,81",
C000496,suburbana,0,31.951219512195124,Contrato,"47410,00","7932,91","120,00"
C000497,suburbana,1,40,Prepago,"31060,00","2425,50","170,00"
C000498,suburbana,0,33.42857142857143,Contrato,"31430,00","5153,89","610,00"
C000499,rural,0,33.666666666666664,Prepago,"24930,00","7088,40","120,00"
C000500,urbana_premium,0,39.23076923076923,Premium,"54500,00","13762,76","410,00"
C000501,rural,1,32.35294117647059,Prepago,"14380,00","3102,27","170,00"
C000502,urbana_premium,0,33.23529411764706,Prepago,"38500,00","5910,49","390,00"
C000503,urbana_premium,0,36,Premium,"44040,00","23392,49","340,00"
C000504,urbana_premium,0,37.61904761904762,Premium,"19730,00","30461,37","300,00"
C000505,suburbana,0,35.172413793103445,Premium,"41090,00","8616,77","150,00"
C000506,urbana_premium,1,37.89473684210526,Contrato,"55780,00","10526,51","620,00"
C000507,suburbana,0,33.40425531914894,Premium,"15080,00","11386,54","390,00"
C000508,suburbana,0,36.111111111111114,Premium,"25790,00","10042,24","470,00"
C000509,urbana_premium,0,33.10344827586207,Premium,"33510,00","16677,03",
C000510,urbana_premium,0,38.75,Contrato,"28040,00","13793,89","170,00"
C000511,suburbana,0,36.25,Contrato,"22920,00","4229,53","490,00"
C000512,suburbana,0,34.411764705882355,Contrato,"24830,00","9638,41","360,00"
C000513,rural,1,30,Premium,"28740,00","15665,63","440,00"
C000514,urbana_premium,1,34.76190476190476,Prepago,"59230,00","3519,66","10,00"
C000515,suburbana,1,32.5,Contrato,"36160,00","6198,00","240,00"
C000516,urbana_premium,1,37.22222222222222,Premium,"27800,00","18946,53","260,00"
C000517,suburbana,0,37.2,Premium,"39320,00","33422,63","480,00"
C000518,rural,1,33.265306122448976,Premium,"28680,00","24653,22","630,00"
C000519,suburbana,0,35.38461538461539,Premium,"10680,00","13335,76","240,00"
C000520,urbana_premium,0,33.8235294117647,Premium,"59070,00","16375,64","420,00"
C000521,suburbana,0,32.857142857142854,Prepago,"31240,00","5466,35","380,00"
C000522,suburbana,0,31.21212121212121,Contrato,"31640,00","8494,03","300,00"
C000523,urbana_premium,1,43.333333333333336,Premium,"20800,00","39120,33","270,00"
C000524,urbana_premium,0,36.666666666666664,Contrato,"67340,00","8334,00","100,00"
C000525,urbana_premium,1,33.57142857142857,Premium,"43070,00","17869,15","20,00"
C000526,rural,0,30,Prepago,"30450,00","2007,82","210,00"
C000527,urbana_premium,0,37.35294117647059,Prepago,"24080,00","5036,71","190,00"
C000528,suburbana,0,38.148148148148145,Contrato,"35660,00","3759,56","300,00"
C000529,urbana_premium,0,36.55172413793103,Premium,"46110,00","21213,36","680,00"
C000530,suburbana,0,32.22222222222222,Contrato,"28230,00","4273,94","230,00"
C000531,suburbana,1,30.625,Prepago,"18960,00","4914,55","70,00"
C000532,suburbana,0,34.651162790697676,Premium,"29180,00","13478,28","380,00"
C000533,suburbana,1,35.5,Prepago,"21340,00","5191,59","40,00"
C000534,suburbana,0,33.529411764705884,Premium,"23350,00","7509,41","80,00"
C000535,rural,1,33.25581395348837,Prepago,"34840,00","1857,86","120,00"
C000536,rural,1,33.333333333333336,Contrato,"23930,00","7633,41","140,00"
C000537,suburbana,0,32.25806451612903,Contrato,"28980,00","6798,83","220,00"
C000538,urbana_premium,1,33.333333333333336,Prepago,"25370,00","4973,50","410,00"
C000539,urbana_premium,0,39.09090909090909,Premium,"37670,00","18266,69","280,00"
C000540,suburbana,0,34.04761904761905,Prepago,"28280,00","3923,65","280,00"
C000541,suburbana,0,32.8125,Prepago,"21140,00","2414,51","470,00"
C000542,suburbana,0,33.46153846153846,Premium,"43580,00","11474,71","990,00"
C000543,suburbana,0,32.04545454545455,Premium,,"13640,08","200,00"
C000544,suburbana,0,37.407407407407405,Premium,"22730,00","8633,23","270,00"
C000545,urbana_premium,0,36.95652173913044,Premium,"43960,00","13198,50","390,00"
C000546,suburbana,1,36.388888888888886,Premium,"15590,00","6321,23","250,00"
C000547,suburbana,0,37.073170731707314,Prepago,,"3394,37","250,00"
C000548,suburbana,0,34.6875,Premium,"39190,00","7821,29","250,00"
C000549,urbana_premium,0,34.25,Prepago,"25840,00","4760,86","70,00"
C000550,suburbana,0,35.51724137931034,Prepago,"29970,00","3105,47","250,00"
C000551,urbana_premium,0,33.57142857142857,Premium,"40020,00","16220,19","200,00"
C000552,urbana_premium,0,35.483870967741936,Premium,"105220,00","19118,97","310,00"
C000553,urbana_premium,0,32.083333333333336,Premium,"94450,00","18137,76","420,00"
C000554,urbana_premium,1,32.5,Premium,"42840,00","8441,57","650,00"
C000555,suburbana,0,30.90909090909091,Contrato,"23630,00","13285,06","100,00"
C000556,urbana_premium,0,33.8235294117647,Premium,"41700,00","17565,00","310,00"
C000557,urbana_premium,0,37.05882352941177,Premium,"56770,00","19664,57","180,00"
C000558,urbana_premium,1,39.04761904761905,Prepago,"21310,00","5217,35","490,00"
C000559,urbana_premium,0,35.55555555555556,Premium,"18410,00","13647,25","480,00"
C000560,urbana_premium,0,35.45454545454545,Premium,"25630,00","23713,28","610,00"
C000561,suburbana,0,37.77777777777778,Contrato,"38930,00","9574,24","350,00"
C000562,urbana_premium,0,37.30769230769231,Premium,"51010,00","26254,33","50,00"
C000563,suburbana,0,36,Contrato,"34800,00","4686,56","320,00"
C000564,suburbana,1,32.857142857142854,Prepago,"43970,00","5121,21","890,00"
C000565,suburbana,0,35.714285714285715,Premium,"27970,00","13876,26","220,00"
C000566,rural,0,32.55813953488372,Premium,"21120,00","6138,32","180,00"
C000567,urbana_premium,0,35.16129032258065,Prepago,"43800,00","3813,22","180,00"
C000568,rural,1,31.875,Premium,"42260,00","18005,27",
C000569,rural,0,33.42857142857143,Contrato,"26810,00","4070,85","140,00"
C000570,suburbana,0,35.294117647058826,Premium,"28830,00","6449,32","530,00"
C000571,suburbana,1,36.31578947368421,Contrato,"34320,00","7695,94","40,00"
C000572,suburbana,0,36.875,Contrato,"49050,00","5288,71","630,00"
C000573,urbana_premium,1,33.529411764705884,Contrato,"33750,00","8553,00","200,00"
C000574,urbana_premium,1,38.57142857142857,Prepago,,"6183,13","450,00"
C000575,suburbana,0,33.529411764705884,Prepago,"25250,00","1902,70","190,00"
C000576,urbana_premium,1,30,Prepago,"50920,00","4152,68","170,00"
C000577,urbana_premium,0,35.3125,Premium,"29140,00","21861,11","260,00"
C000578,urbana_premium,0,34.285714285714285,Premium,"47900,00","12189,29","490,00"
C000579,suburbana,0,36.041666666666664,Prepago,"17810,00","4380,56","-180,00"
C000580,suburbana,0,33.91304347826087,Prepago,"27220,00","4183,36","390,00"
C000581,urbana_premium,0,35.21739130434783,Premium,"37500,00","23045,53","460,00"
C000582,suburbana,0,35.76923076923077,Premium,"55730,00","6457,59","700,00"
C000583,suburbana,0,33.80952380952381,Prepago,"41860,00","2508,49","430,00"
C000584,suburbana,1,,Prepago,"26320,00","3176,00","90,00"
C000585,urbana_premium,1,33.333333333333336,Premium,"31920,00","18636,83","-250,00"
C000586,suburbana,1,35.45454545454545,Prepago,"23540,00","2977,53","380,00"
C000587,urbana_premium,0,36.06060606060606,Premium,"25840,00","12746,33","200,00"
C000588,suburbana,0,36.666666666666664,Premium,"52470,00","6582,92",
C000589,rural,0,33.87755102040816,Premium,"17820,00","4626,72","550,00"
C000590,suburbana,0,37.2093023255814,Premium,"54440,00","25340,83","240,00"
C000591,urbana_premium,0,37.30769230769231,Premium,"39630,00","9812,97","480,00"
C000592,suburbana,1,31.5,Premium,"28960,00","7226,17","1200,00"
C000593,suburbana,0,33.142857142857146,Premium,"30850,00","5701,11","340,00"
C000594,urbana_premium,0,31.923076923076923,Premium,"58460,00","13646,74","-420,00"
C000595,rural,0,32.72727272727273,Premium,"17220,00","25188,89","370,00"
C000596,urbana_premium,0,35,Premium,"45730,00","23513,06","250,00"
C000597,suburbana,1,32.22222222222222,Contrato,"29410,00","8770,60","180,00"
C000598,suburbana,1,32,Contrato,"34330,00","4773,06","160,00"
